SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,date_collected
MLS Listing,,Single Family Residential,4936 Gainsborough Dr,Fairfax,VA,22032,535000,4,3,Kings Park West,2100,11831,1973,5,255,,Active,,,http://www.redfin.com/VA/Fairfax/4936-Gainsborough-Dr-22032/home/9693828,MRIS,FX9944811,N,Y,38.8173769,-77.3001364,5/15/2017
MLS Listing,,Single Family Residential,10214 Dundalk St,Fairfax,VA,22032,650000,4,3.5,Kings Park West,2987,9840,1978,3,218,3,Active,,,http://www.redfin.com/VA/Fairfax/10214-Dundalk-St-22032/home/9694877,MRIS,FX9946404,N,Y,38.812477,-77.298533,5/15/2017
MLS Listing,,Single Family Residential,4605 Herend Pl,Fairfax,VA,22032,729000,4,4,Somerset South,3474,10676,1977,5,210,4,Active,,,http://www.redfin.com/VA/Fairfax/4605-Herend-Pl-22032/home/9696983,MRIS,FX9944272,N,Y,38.8254025,-77.2808797,5/15/2017
MLS Listing,,Single Family Residential,4916 King Solomon Dr,Annandale,VA,22003,639000,4,2.5,Long Branch,2136,8502,1979,4,299,,Active,,,http://www.redfin.com/VA/Annandale/4916-King-Solomon-Dr-22003/home/9707446,MRIS,FX9933645,N,Y,38.8170329,-77.2646042,5/15/2017
MLS Listing,,Single Family Residential,5247 Signal Hill Dr,Burke,VA,22015,750000,4,3.5,Croftwood/signal Hill Carrs,3509,10952,1986,35,214,42,Active,,,http://www.redfin.com/VA/Burke/5247-Signal-Hill-Dr-22015/home/9708640,MRIS,FX9912914,N,Y,38.8058037,-77.2572528,5/15/2017
MLS Listing,,Single Family Residential,8801 Woodland Meadows Ct,Annandale,VA,22003,829900,4,3.5,Woodland Meadows Ests,3168,11961,1995,1,262,,Active,,,http://www.redfin.com/VA/Annandale/8801-Woodland-Meadows-Ct-22003/home/9708875,MRIS,FX9947945,N,Y,38.8115283,-77.2507319,5/15/2017
MLS Listing,,Single Family Residential,8438 Briar Creek Dr,Annandale,VA,22003,798000,4,3.5,Wakefield Chapel Woods,2368,15008,1973,5,337,,Active,,,http://www.redfin.com/VA/Annandale/8438-Briar-Creek-Dr-22003/home/9711970,MRIS,FX9942270,N,Y,38.8297597,-77.2386118,5/15/2017
MLS Listing,,Single Family Residential,8462 Thames St,Springfield,VA,22151,499000,4,2.5,Kings Park,1800,10500,1963,5,277,,Active,,,http://www.redfin.com/VA/Springfield/8462-Thames-St-22151/home/9714503,MRIS,FX9943662,N,Y,38.8081983,-77.2357006,5/15/2017
MLS Listing,,Single Family Residential,4822 Wakefield Chapel Rd,Annandale,VA,22003,640000,4,2.5,Oak Hill,1824,10545,1970,1,351,,Active,,,http://www.redfin.com/VA/Annandale/4822-Wakefield-Chapel-Rd-22003/home/9715277,MRIS,FX9939129,N,Y,38.818705,-77.236683,5/15/2017
MLS Listing,,Single Family Residential,7703 Elgar St,Springfield,VA,22151,519000,4,2.5,North Springfield,2508,14801,1959,1,207,,Active,,,http://www.redfin.com/VA/Springfield/7703-Elgar-St-22151/home/9715774,MRIS,FX9947594,N,Y,38.8075226,-77.2114845,5/15/2017
MLS Listing,,Single Family Residential,5025 Grafton St,Alexandria,VA,22312,885000,4,4.5,Fairland,4147,26562,2001,3,213,,Active,,,http://www.redfin.com/VA/Alexandria/5025-Grafton-St-22312/home/9723897,MRIS,FX9946460,N,Y,38.813543,-77.1661131,5/15/2017
MLS Listing,,Single Family Residential,6615 Newman Rd,Clifton,VA,20124,800000,4,2.5,Chequers Of Clifton,3504,217800,1994,4,228,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/VA/Clifton/6615-Newman-Rd-20124/home/9725429,MRIS,FX9945591,N,Y,38.793278,-77.376456,5/15/2017
MLS Listing,,Single Family Residential,10670 John Ayres Dr,Fairfax,VA,22032,559900,4,3,Fairfax Club Estates,1782,6993,1986,2,314,43,Active,,,http://www.redfin.com/VA/Fairfax/10670-John-Ayres-Dr-22032/home/9727559,MRIS,FX9946831,N,Y,38.8035473,-77.3154508,5/15/2017
MLS Listing,,Single Family Residential,10917 Fox Sparrow Ct,Fairfax,VA,22032,615000,4,3,Fairfax Club Estates,2400,8351,1982,4,256,45,Active,,,http://www.redfin.com/VA/Fairfax/10917-Fox-Sparrow-Ct-22032/home/9727727,MRIS,FX9945612,N,Y,38.8023687,-77.3225544,5/15/2017
MLS Listing,,Single Family Residential,5614 Meridian Hill Pl,Burke,VA,22015,659000,4,3.5,Signal Hill,2419,9527,1978,4,272,12,Active,,,http://www.redfin.com/VA/Burke/5614-Meridian-Hill-Pl-22015/home/9735814,MRIS,FX9944967,N,Y,38.7977706,-77.2531284,5/15/2017
MLS Listing,,Single Family Residential,5513 Kathleen Pl,Springfield,VA,22151,525000,4,3,North Springfield,1950,12916,1958,4,269,,Active,,,http://www.redfin.com/VA/Springfield/5513-Kathleen-Pl-22151/home/9746449,MRIS,FX9945045,N,Y,38.8016885,-77.2045287,5/15/2017
MLS Listing,,Single Family Residential,6217 Hanover Ave,Springfield,VA,22150,525000,4,3,Springfield,2348,8400,1955,7,224,,Active,,,http://www.redfin.com/VA/Springfield/6217-Hanover-Ave-22150/home/9749120,MRIS,FX9941941,N,Y,38.7823724,-77.194065,5/15/2017
MLS Listing,,Single Family Residential,6003 Meriwether Ln,Springfield,VA,22150,499000,4,2.5,Monticello Woods,2162,11017,1964,1,231,,Active,,,http://www.redfin.com/VA/Springfield/6003-Meriwether-Ln-22150/home/9750442,MRIS,FX9945144,N,Y,38.787068,-77.1665937,5/15/2017
MLS Listing,,Single Family Residential,6011 Jennings Ln,Springfield,VA,22150,564999,4,2.5,Monticello Woods,1954,10800,1964,18,289,,Active,,,http://www.redfin.com/VA/Springfield/6011-Jennings-Ln-22150/home/9752219,MRIS,FX9929845,N,Y,38.786191,-77.1653344,5/15/2017
MLS Listing,,Single Family Residential,5959 Clames Dr,Alexandria,VA,22310,579950,4,2,Walhaven,2300,21853,1955,4,252,,Active,,,http://www.redfin.com/VA/Alexandria/5959-Clames-Dr-22310/home/9753652,MRIS,FX9945062,N,Y,38.7779194,-77.1403943,5/15/2017
MLS Listing,,Single Family Residential,5721 La Vista Dr,Alexandria,VA,22310,410000,4,2,Fairfax Homes,1880,10530,1963,5,218,,Active,,,http://www.redfin.com/VA/Alexandria/5721-La-Vista-Dr-22310/home/9755551,MRIS,FX9944324,N,Y,38.7961203,-77.1161647,5/15/2017
MLS Listing,,Single Family Residential,3602 Oakwood Ln,Alexandria,VA,22310,430000,4,2,Virginia Hills,962,10000,1953,7,447,,Active,,,http://www.redfin.com/VA/Alexandria/3602-Oakwood-Ln-22310/home/9759076,MRIS,FX9941378,N,Y,38.7838581,-77.094518,5/15/2017
MLS Listing,,Single Family Residential,4017 Javins Dr,Alexandria,VA,22310,540000,4,3,Ridge View,1249,11984,1957,3,432,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/VA/Alexandria/4017-Javins-Dr-22310/home/9759232,MRIS,FX9942397,N,Y,38.7891559,-77.1025299,5/15/2017
MLS Listing,,Single Family Residential,6049 Shaffer Dr,Alexandria,VA,22310,739000,4,3.5,Villages At Huntington,2870,8949,1995,3,257,,Active,,,http://www.redfin.com/VA/Alexandria/6049-Shaffer-Dr-22310/home/9763865,MRIS,FX9946381,N,Y,38.784586,-77.08245,5/15/2017
MLS Listing,,Single Family Residential,9610 Tinsmith Ln,Burke,VA,22015,699900,4,3.5,Park Lee,3708,11106,1980,5,189,,Active,,,http://www.redfin.com/VA/Burke/9610-Tinsmith-Ln-22015/home/9766420,MRIS,FX9944468,N,Y,38.7750366,-77.2763722,5/15/2017
MLS Listing,,Single Family Residential,8623 Madley Ct,Springfield,VA,22152,459900,4,2,Rolling Valley,1783,13419,1967,5,258,,Active,,,http://www.redfin.com/VA/Springfield/8623-Madley-Ct-22152/home/9771966,MRIS,FX9943773,N,Y,38.765035,-77.244649,5/15/2017
MLS Listing,,Single Family Residential,8717 Arley Dr,Springfield,VA,22153,624900,4,3,Rolling Valley,2008,10456,1971,4,311,10,Active,,,http://www.redfin.com/VA/Springfield/8717-Arley-Dr-22153/home/9774711,MRIS,FX9945103,N,Y,38.7589424,-77.2461425,5/15/2017
MLS Listing,,Single Family Residential,8208 Springfield Village Dr,Springfield,VA,22152,429900,4,2,West Springfield Village,1984,10846,1967,4,217,,Active,,,http://www.redfin.com/VA/West-Springfield/8208-Springfield-Village-Dr-22152/home/9775762,MRIS,FX9945771,N,Y,38.762701,-77.228647,5/15/2017
MLS Listing,,Single Family Residential,7925 Orange Plank Rd,Springfield,VA,22153,459900,4,2,Chancellor Farms,1006,9911,1970,1,457,,Active,,,http://www.redfin.com/VA/Springfield/7925-Orange-Plank-Rd-22153/home/9775814,MRIS,FX9945945,N,Y,38.7517451,-77.2189397,5/15/2017
MLS Listing,,Single Family Residential,7221 Bonniemill Ln,Springfield,VA,22150,540000,4,2.5,Bonniemill Acres,2053,16685,1982,5,263,,Active,,,http://www.redfin.com/VA/Springfield/7221-Bonniemill-Ln-22150/home/9778954,MRIS,FX9944167,N,Y,38.760673,-77.195549,5/15/2017
MLS Listing,,Single Family Residential,2109 Shiver Dr,Alexandria,VA,22307,399000,4,3.5,Randall,1768,27415,1964,6,226,,Active,,,http://www.redfin.com/VA/Alexandria/2109-Shiver-Dr-22307/home/9795501,MRIS,FX9942337,N,Y,38.7633104,-77.0673105,5/15/2017
MLS Listing,,Single Family Residential,9600 Burnt Oak Dr,Fairfax Station,VA,22039,635000,4,3.5,South Run Oaks,2764,10202,1986,5,230,51,Active,,,http://www.redfin.com/VA/Fairfax-Station/9600-Burnt-Oak-Dr-22039/home/9797719,MRIS,FX9944024,N,Y,38.737722,-77.2763758,5/15/2017
MLS Listing,,Single Family Residential,9707 Chapel Oak Dr,Fairfax Station,VA,22039,660000,4,3.5,South Run Oaks,3007,24068,1992,5,219,47,Active,,,http://www.redfin.com/VA/Fairfax-Station/9707-Chapel-Oak-Dr-22039/home/9797969,MRIS,FX9943882,N,Y,38.7395709,-77.2841865,5/15/2017
MLS Listing,,Single Family Residential,7919 Bressingham Dr,Fairfax Station,VA,22039,739900,4,3.5,Barrington,3602,10715,1997,6,205,71,Active,,,http://www.redfin.com/VA/Fairfax-Station/7919-Bressingham-Dr-22039/home/9799149,MRIS,FX9942499,N,Y,38.7395517,-77.2658288,5/15/2017
MLS Listing,,Single Family Residential,8942 Mountain Ash Dr,Springfield,VA,22153,787000,4,3.5,Whisperwood,3984,8573,1994,1,198,12,Active,,,http://www.redfin.com/VA/Springfield/8942-Mountain-Ash-Dr-22153/home/9799291,MRIS,FX9947607,N,Y,38.7490392,-77.2500064,5/15/2017
MLS Listing,,Single Family Residential,8605 Marsh Ct,Springfield,VA,22153,574900,4,2.5,Newington Forest,2520,18647,1979,7,228,49,Active,,,http://www.redfin.com/VA/Springfield/8605-Marsh-Ct-22153/home/9801358,MRIS,FX9941672,N,Y,38.741183,-77.240382,5/15/2017
MLS Listing,,Single Family Residential,8311 Timber Brook Ln,Springfield,VA,22153,535000,4,3,Woodstream,1761,11050,1984,1,304,55,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/VA/Springfield/8311-Timber-Brook-Ln-22153/home/9802032,MRIS,FX9947340,N,Y,38.74256,-77.23256,5/15/2017
MLS Listing,,Single Family Residential,7833 Godolphin Dr,Springfield,VA,22153,662000,4,3,Newington Station,1860,11253,1973,7,356,68,Active,,,http://www.redfin.com/VA/Springfield/7833-Godolphin-Dr-22153/home/9805744,MRIS,FX9942285,N,Y,38.733028,-77.215556,5/15/2017
MLS Listing,,Single Family Residential,8026 Candlewood Dr,Alexandria,VA,22306,499900,4,2,Kirk,2184,10549,1964,5,229,,Active,,,http://www.redfin.com/VA/Alexandria/8026-Candlewood-Dr-22306/home/9817218,MRIS,FX9935698,N,Y,38.7379815,-77.071121,5/15/2017
MLS Listing,,Single Family Residential,2303 Cavendish Dr,Alexandria,VA,22308,689500,4,3,Stratford Landing,1684,11220,1958,6,409,,Active,,,http://www.redfin.com/VA/Alexandria/2303-Cavendish-Dr-22308/home/9818663,MRIS,FX9942874,N,Y,38.724618,-77.0714398,5/15/2017
MLS Listing,,Single Family Residential,8619 Highgate Rd,Alexandria,VA,22308,550000,4,3.5,Stratford Landing,2390,11745,1963,7,230,,Active,,,http://www.redfin.com/VA/Alexandria/8619-Highgate-Rd-22308/home/9818694,MRIS,FX9942117,N,Y,38.7223444,-77.0732232,5/15/2017
MLS Listing,,Single Family Residential,2106 Stirrup Ln,Alexandria,VA,22308,759900,4,2.5,Riverside Gardens,1698,14799,1965,4,448,,Active,,,http://www.redfin.com/VA/Alexandria/2106-Stirrup-Ln-22308/home/9818990,MRIS,FX9946057,N,Y,38.7269673,-77.0672158,5/15/2017
MLS Listing,,Single Family Residential,2632 Childs Ln,Alexandria,VA,22308,665000,4,2.5,Stratford On The Potomac,2424,11685,1965,62,274,,Active,,,http://www.redfin.com/VA/Alexandria/2632-Childs-Ln-22308/home/9819148,MRIS,FX9887779,N,Y,38.7285675,-77.0778462,5/15/2017
MLS Listing,,Single Family Residential,1007 Collingwood Rd,Alexandria,VA,22308,650000,4,3,Collingwood On Potomac,2025,12632,1962,6,321,,Active,,,http://www.redfin.com/VA/Alexandria/1007-Collingwood-Rd-22308/home/9820616,MRIS,FX9942313,N,Y,38.7321697,-77.0495865,5/15/2017
MLS Listing,,Single Family Residential,8120 Boulevard Dr W,Alexandria,VA,22308,989000,4,3.5,Collingwood Manor,2706,20098,1950,6,365,,Active,,,http://www.redfin.com/VA/Alexandria/8120-W-Boulevard-Dr-22308/home/9821054,MRIS,FX9935495,N,Y,38.7360973,-77.04986,5/15/2017
MLS Listing,,Single Family Residential,7602 Surry Grove Ct,Lorton,VA,22079,349000,4,2,Summerhill,1040,7882,1980,5,336,15,Active,,,http://www.redfin.com/VA/Lorton/7602-Surry-Grove-Ct-22079/home/9824464,MRIS,FX9944108,N,Y,38.713807,-77.202672,5/15/2017
Redfin Data,,Single Family Residential,7646 Fallswood Way,Lorton,VA,22079,489900,4,2.5,Lorton,1960,9347,1981,8,250,,Pre On-Market,,,http://www.redfin.com/VA/Lorton/7646-Fallswood-Way-22079/home/9824566,Coming Soon,1204,N,Y,38.711024,-77.2071252,5/15/2017
MLS Listing,,Single Family Residential,8824 Black Alder Dr,Alexandria,VA,22309,629900,4,3.5,Woodmill Estates,2240,9755,1981,7,281,7,Active,,,http://www.redfin.com/VA/Alexandria/8824-Black-Alder-Dr-22309/home/9826124,MRIS,FX9942191,N,Y,38.7175152,-77.1218218,5/15/2017
MLS Listing,,Single Family Residential,9123 Cherrytree Dr,Alexandria,VA,22309,649900,4,3,Mt Vernon Forest,2188,20261,1963,5,297,,Active,,,http://www.redfin.com/VA/Alexandria/9123-Cherrytree-Dr-22309/home/9826543,MRIS,FX9944034,N,Y,38.7090893,-77.101772,5/15/2017
MLS Listing,,Single Family Residential,8914 Bridgehaven Ct,Alexandria,VA,22308,899000,4,3,Bridgehaven,3691,21808,1958,2,244,,Active,,,http://www.redfin.com/VA/Alexandria/8914-Bridgehaven-Ct-22308/home/9828086,MRIS,FX9941089,N,Y,38.7145307,-77.0643892,5/15/2017
Redfin Data,,Single Family Residential,8718 Linton Ln,Alexandria,VA,22308,629500,4,3,Alexandria,2600,8400,1969,1,242,,Pre On-Market,,,http://www.redfin.com/VA/Alexandria/8718-Linton-Ln-22308/home/9828189,Coming Soon,1408,N,Y,38.720367,-77.065355,5/15/2017
MLS Listing,,Single Family Residential,8816 Battery Rd,Alexandria,VA,22308,589000,4,2,Potomac Valley,2290,11600,1961,6,257,,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/VA/Alexandria/8816-Battery-Rd-22308/home/9828601,MRIS,FX9942418,N,Y,38.7171872,-77.0591799,5/15/2017
MLS Listing,,Single Family Residential,8101 Bard St,Lorton,VA,22079,624999,4,3,Harbor View,2457,27746,1965,4,254,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/VA/Lorton/8101-Bard-St-22079/home/9829241,MRIS,FX9940605,N,Y,38.6716631,-77.2232117,5/15/2017
MLS Listing,,Single Family Residential,9800 Old Colchester Rd,Lorton,VA,22079,499900,4,3,Lewis Chapel,2520,47258,1964,7,198,,Active,,,http://www.redfin.com/VA/Lorton/9800-Old-Colchester-Rd-22079/home/9829278,MRIS,FX9941997,N,Y,38.6921666,-77.2059721,5/15/2017
MLS Listing,,Single Family Residential,3619 Highland Pl,Fairfax,VA,22033,800000,4,3,Waples Mill Manor,2010,49523,1964,4,398,,Active,,,http://www.redfin.com/VA/Fairfax/3619-Highland-Pl-22033/home/9839449,MRIS,FX9945383,N,Y,38.870139,-77.339654,5/15/2017
MLS Listing,,Single Family Residential,10301 Lynnhaven Pl,Oakton,VA,22124,1025000,4,4.5,Hearthstone Village Oak,7000,5400,2003,5,146,220,Active,,,http://www.redfin.com/VA/Oakton/10301-Lynnhaven-Pl-22124/home/9839497,MRIS,FX9943766,N,Y,38.882923,-77.3016416,5/15/2017
MLS Listing,,Single Family Residential,7663 Graysons Mill Ln,Lorton,VA,22079,619900,4,3.5,Lorton Town Ctr Landbay,3668,4356,2003,5,169,100,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/VA/Lorton/7663-Graysons-Mill-Ln-22079/home/9842422,MRIS,FX9943700,N,Y,38.7152503,-77.2089791,5/15/2017
MLS Listing,,Single Family Residential,8709 Bitterroot Ct,Lorton,VA,22079,830000,4,3.5,Laurel Hill South,3334,10626,2004,5,249,97,Active,,,http://www.redfin.com/VA/Lorton/8709-Bitterroot-Ct-22079/home/9844277,MRIS,FX9944701,N,Y,38.7193966,-77.2221514,5/15/2017
MLS Listing,,Single Family Residential,12903 Loughrie Way,Oak Hill,VA,20171,1450000,4,4.5,Oak Hill Reserve,6543,36122,2004,5,222,92,Active,,,http://www.redfin.com/VA/Herndon/12903-Loughrie-Way-20171/home/9844693,MRIS,FX9935854,N,Y,38.9017051,-77.3929875,5/15/2017
MLS Listing,,Single Family Residential,8352 Middle Ruddings Dr,Lorton,VA,22079,615000,4,3.5,Village At Lorton Valley,3456,3600,2004,4,178,110,Active,,,http://www.redfin.com/VA/Lorton/8352-Middle-Ruddings-Dr-22079/home/9846323,MRIS,FX9933151,N,Y,38.6969385,-77.2331966,5/15/2017
MLS Listing,,Single Family Residential,5642 Kertscher Ter,Centreville,VA,20120,668000,4,4.5,Sully Manor,4289,4174,2005,1,156,95,Active,,,http://www.redfin.com/VA/Centreville/5642-Kertscher-Ter-20120/home/9855689,MRIS,FX9947149,N,Y,38.8392886,-77.4220389,5/15/2017
MLS Listing,,Single Family Residential,4803 Lytham Ct,Lothian,MD,20711,650000,4,3.5,Carr's Grant,3378,43560,2001,11,192,123,Active,May-21-2017 11:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/MD/Lothian/4803-Lytham-Ct-20711/home/9868892,MRIS,AA9935127,N,Y,38.84657,-76.642463,5/15/2017
MLS Listing,,Single Family Residential,402 Richardson Ct,Harwood,MD,20776,525000,4,3,Cheston,3504,87120,1984,5,150,,Active,May-21-2017 10:00 AM,May-21-2017 12:00 PM,http://www.redfin.com/MD/Harwood/402-Richardson-Ct-20776/home/9870946,MRIS,AA9940223,N,Y,38.881735,-76.6391,5/15/2017
MLS Listing,,Single Family Residential,5345 Macarthur Blvd NW,Washington,DC,20016,1295000,4,3.5,Kent/palisades,3100,7148,1969,5,418,60,Active,,,http://www.redfin.com/DC/Washington/5345-MacArthur-Blvd-NW-20016/home/9943607,MRIS,DC9944848,N,Y,38.9290248,-77.1042978,5/15/2017
MLS Listing,,Single Family Residential,3018 44th Pl NW,Washington,DC,20016,2987000,4,5.5,Wesley Heights,2927,16800,1927,5,1020,,Active,,,http://www.redfin.com/DC/Washington/3018-44th-Pl-NW-20016/home/9956108,MRIS,DC9944890,N,Y,38.9295366,-77.0877678,5/15/2017
MLS Listing,,Single Family Residential,5312 32nd St NW,Washington,DC,20015,945000,4,3.5,Chevy Chase,2857,4601,1930,1,331,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/DC/Washington/5312-32nd-St-NW-20015/home/9980974,MRIS,DC9939028,N,Y,38.9592268,-77.0649272,5/15/2017
MLS Listing,,Single Family Residential,7049 Western Ave NW,Washington,DC,20015,1175000,4,4,Chevy Chase,2898,6651,1951,6,405,,Active,May-20-2017 10:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/MD/Washington/7049-Western-Ave-NW-20015/home/9996747,MRIS,DC9942532,N,Y,38.981012,-77.059329,5/15/2017
MLS Listing,,Single Family Residential,6950 32nd St NW,Washington,DC,20015,1075000,4,4,Chevy Chase,4318,7815,1948,1,249,,Active,May-21-2017 10:00 AM,May-21-2017 01:00 PM,http://www.redfin.com/DC/Washington/6950-32nd-St-NW-20015/home/9996772,MRIS,DC9947828,N,Y,38.982827,-77.056478,5/15/2017
MLS Listing,,Single Family Residential,2868 Hambleton Rd,Riva,MD,21140,465000,4,3,Hambleton Estates,1236,57934,1978,3,376,,Active,,,http://www.redfin.com/MD/Riva/2868-Hambleton-Rd-21140/home/10008970,MRIS,AA9946406,N,Y,38.950864,-76.591515,5/15/2017
MLS Listing,,Single Family Residential,8126 Beach Dr NW,Washington,DC,20012,999900,4,4,Colonial Village,2352,7336,1941,4,425,,Active,,,http://www.redfin.com/DC/Washington/8126-W-Beach-Dr-NW-20012/home/10020567,MRIS,DC9945550,N,Y,38.989724,-77.044903,5/15/2017
MLS Listing,,Single Family Residential,1520 Locust Rd NW,Washington,DC,20012,785000,4,3.5,Shepherd Park,2549,5000,1935,1,308,,Active,May-20-2017 11:00 AM,May-20-2017 01:00 PM,http://www.redfin.com/DC/Washington/1520-Locust-Rd-NW-20012/home/10021828,MRIS,DC9947770,N,Y,38.9860051,-77.035153,5/15/2017
MLS Listing,,Single Family Residential,2815 Southaven Dr,Annapolis,MD,21401,599999,4,2.5,South Haven,,12619,2017,3,,,Active,,,http://www.redfin.com/MD/Annapolis/2815-Southaven-Rd-21401/home/10062064,MRIS,AA9946281,N,Y,38.964495,-76.58821,5/15/2017
MLS Listing,,Single Family Residential,2919 South Ct,Annapolis,MD,21401,1395000,4,3,South Haven,3133,47527,1950,4,445,,Active,,,http://www.redfin.com/MD/Annapolis/2919-South-Ct-21401/home/10062261,MRIS,AA9945513,N,Y,38.960904,-76.581818,5/15/2017
MLS Listing,,Single Family Residential,2413 Goldenrain Ct,Crofton,MD,21114,599900,4,3.5,Walden,2444,8368,1996,5,245,15,Active,,,http://www.redfin.com/MD/Crofton/2413-Goldenrain-Ct-21114/home/10093933,MRIS,AA9942237,N,Y,39.0173481,-76.6624361,5/15/2017
MLS Listing,,Single Family Residential,2431 Kemper Rd,Crofton,MD,21114,539900,4,3.5,Walden,3622,4053,1995,4,149,31,Active,,,http://www.redfin.com/MD/Crofton/2431-Kemper-Rd-21114/home/10095070,MRIS,AA9945378,N,Y,39.018489,-76.666541,5/15/2017
MLS Listing,,Single Family Residential,3123 Newton St NE,Washington,DC,20018,539000,4,3.5,Woodridge,1653,8253,1925,19,326,,Active,,,http://www.redfin.com/DC/Washington/3123-Newton-St-NE-20018/home/10105625,MRIS,DC9928776,N,Y,38.9339299,-76.9646362,5/15/2017
MLS Listing,,Single Family Residential,4247 Eads St NE,Washington,DC,20019,409999,4,2,Deanwood,1204,4938,1922,1,341,,Active,,,http://www.redfin.com/DC/Washington/4247-Eads-St-NE-20019/home/10120567,MRIS,DC9946340,N,Y,38.8955092,-76.9401834,5/15/2017
MLS Listing,,Single Family Residential,572 Hamella Ct,Millersville,MD,21108,415750,4,2.5,Brightwood,1296,20174,1970,5,321,2,Active,May-20-2017 09:30 PM,May-21-2017 12:00 AM,http://www.redfin.com/MD/Millersville/572-Hamella-Ct-21108/home/10170413,MRIS,AA9944565,N,Y,39.107407,-76.619114,5/15/2017
Redfin Data,,Single Family Residential,8212 Hortonia Point Dr,Millersville,MD,21108,645000,4,4.5,Millersville,3316,12450,1998,4,195,,Pre On-Market,,,http://www.redfin.com/MD/Millersville/8212-Hortonia-Point-Dr-21108/home/10299922,Coming Soon,1337,N,Y,39.1088124,-76.6271018,5/15/2017
MLS Listing,,Single Family Residential,30 Highland Dr,Millersville,MD,21108,375000,4,2.5,Millersville Estates,2312,33541,1957,4,162,,Active,,,http://www.redfin.com/MD/Millersville/30-Highland-Dr-21108/home/10320430,MRIS,AA9944171,N,Y,39.05852,-76.650376,5/15/2017
